trial,persona_path,reward,choice,choice_label,price,price_threshold,feature_priority,purchase_likelihood,age_bracket,economic_motivation,region,socioeconomic_band,gender_identity,life_stage,urbanicity,income,employment,rationale
survey_toilet-brush-choice__ABhFbDY,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-bce81770bc74.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,,Woman,Early career,,,Full-time,"I want a clean, minimal look where the brush is fully hidden when stored, and OXO's hideaway canister with a ventilated tray solves the pooling-water hygiene problem I care about. At $19.97 it's a reasonable mid-range price for a brand I trust to build something durable."
survey_toilet-brush-choice__ADXNUYB,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-415e5556916b.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,75-84,,North America,,Man,Retirement,,,Retired,"At my age I want something simple, tidy, and reliable. The OXO Hideaway keeps the brush out of sight in a compact canister that opens automatically, and the ventilated tray keeps it from sitting in dirty water. The price is reasonable for a well-known brand I trust."
survey_toilet-brush-choice__ASXMFyb,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-b77bbf77b0b6.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,65-74,,North America,Lower-middle,Woman,Retirement,,,Retired,"I have two bathrooms and a spare, so a 3-pack for $13.99 is the best value on this shelf. I'm on a fixed income, so getting three brushes for less than the price of one of the fancy sets makes the most sense for me."
survey_toilet-brush-choice__AVBb77e,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-bc0b4f6b9052.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,5,hygiene,4,55-64,Premium-seeking,North America,High income,Man,Mid-life,Suburban,$200k+,Self-employed,"The OXO Hideaway's auto-open canister keeps the brush fully concealed when stored, which suits a tidy bathroom, and the ventilated tray prevents the stagnant water and odor that plague open or poorly drained holders. OXO's design and build quality justify the modest $19.97 premium over the budget silicone sets."
survey_toilet-brush-choice__AY6iVxh,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-41f52fdaf552.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,Low income,Man,,,,Full-time,I want something compact and tidy that hides the brush away — the auto-open canister and ventilated tray keep things clean and it fits a small bathroom without looking cheap. OXO has a solid reputation and the price is reasonable for the quality.
survey_toilet-brush-choice__AYvY4G3,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-130139304442.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,,,,,,Full-time,"I want a compact, tidy set that hides the brush when not in use, and the OXO Hideaway's auto-open canister plus ventilated tray addresses hygiene without a fussy design. At $19.97 it sits in a reasonable middle ground, and OXO's reputation for well-designed household tools gives me confidence it will hold up."
survey_toilet-brush-choice__Ai6uume,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-0ee314336943.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,75-84,,North America,Middle,Woman,Retirement,,,Retired,"I want a brush that stays out of sight and looks tidy in my bathroom, so the OXO hideaway canister appeals to me. OXO is a brand I recognize and trust, and the ventilated tray that keeps water from pooling matters for hygiene."
survey_toilet-brush-choice__AkguEr6,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-6836da523da0.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,,,,,,Full-time,"I want a covered, compact set that hides the brush and doesn't pool water in the base, and OXO's auto-open hideaway canister with a ventilated tray solves both cleanly. The brand has a solid reputation for durable, well-designed household tools, and at $19.97 the price is reasonable for a single set I'll actually keep in the bathroom."
survey_toilet-brush-choice__AmUk2Jg,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-fd5b597dce9f.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,Middle,Woman,,,,Full-time,"I prefer a well-known brand I trust, and the hideaway canister keeps the brush out of sight, which suits my tidy bathroom. The ventilated tray that prevents water pooling matters to me for hygiene, and at under $20 the price is reasonable."
survey_toilet-brush-choice__AsRDPsj,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-4b2ccff88cf5.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,3,25-34,,North America,Lower-middle,Woman,,,,Homemaker,"With three kids and a tight budget, I need a brush for each bathroom and can't spend much. The JIGA 3-pack gives me three complete sets for $13.99, which is the best value here, and stiff nylon bristles should scrub well enough for everyday messes."
survey_toilet-brush-choice__AtfwJsG,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_amazon-80f625e5d18b.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,3,hygiene,4,65+,,North America,,,Mid-life,,,,"I want something compact and tidy that hides the brush away, and OXO is a brand I trust for solid everyday tools. The auto-open canister and ventilated tray keep things clean and dry without taking up much space."
survey_toilet-brush-choice__AxmnPrB,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-7396740eea07.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,90+,Indifferent,North America,Middle,Man,Retirement,Suburban,,Retired,"I've had good luck with OXO tools and the hideaway canister keeps the brush out of sight, which suits a tidy bathroom. The auto-open lid and ventilated tray mean less mess and no standing water, and the compact footprint fits my space without fuss."
survey_toilet-brush-choice__AyYSxpr,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-d04d01aceab0.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Value-driven,North America,Upper-middle,Man,Retirement,Rural,null,Retired,"I want a discreet, well-engineered set for a guest-visible bathroom, and the OXO hideaway canister keeps the brush fully out of sight while its ventilated tray prevents the stagnant water and odor that plague open holders. At $19.97 from a brand with a long track record, the auto-open mechanism and compact footprint justify the modest premium over the budget silicone sets."
survey_toilet-brush-choice__B2hWRWp,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-ffe5277feb17.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,5,hygiene,4,65+,Value-driven,North America,Upper-middle,Man,Retirement,Suburban,null,Self-employed,"The OXO Hideaway solves the actual engineering problem here: brush storage is a hygiene and aesthetics issue, and a canister that opens on lift and a ventilated tray that prevents standing water is the right mechanical answer. I've had good experience with OXO's Good Grips line holding up over years of use, and at $19.97 it's a fair price for a clean, compact design that won't look like clutter in the bathroom."
survey_toilet-brush-choice__BBWSmbS,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-aaa131e90158.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,,,,,,Self-employed,"The OXO Good Grips Hideaway is the one that actually solves my main gripe: it hides the brush entirely and the ventilated tray stops water pooling, which is the hygiene issue I care about most. At $19.97 it's a fair price for a compact, well-designed set from a brand I trust, and the auto-open canister is a genuinely thoughtful mechanism rather than marketing fluff. The other options are either too cheap-feeling, overpriced for what they are, or solve problems I don't have (tweezers, 3-packs, corner scrubbers)."
survey_toilet-brush-choice__BDg6NRF,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-10311d78a227.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,Value-driven,North America,Lower-middle,Woman,Mid-life,Rural,,Self-employed,"I want something that looks clean and intentional in a small bathroom, and the hideaway canister means I never have to look at a damp brush sitting in a puddle. OXO's ventilated tray and auto-open design solve the two things I actually care about — hygiene and not having an eyesore on the floor — without being fussy or expensive."
survey_toilet-brush-choice__BF4A3qc,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-33a5ae7420f6.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,Value-driven,North America,Upper-middle,Woman,Early career,Suburban,null,Self-employed,"I value a tidy, uncluttered bathroom, and the OXO Hideaway's slim canister completely conceals the brush while its auto-open lid and ventilated tray address hygiene and ease of use. OXO is a brand I trust for well-designed, durable household tools, and at $19.97 the price is reasonable for the quality and small footprint."
survey_toilet-brush-choice__BFEAJgK,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_amazon-ae93fdef1f11.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,,North America,,,,Suburban,,Full-time,"I want a compact, no-fuss set that hides the brush and doesn't pool water on the floor, and OXO's reputation for durable, well-designed tools gives me confidence even at a mid price. The auto-open canister is also easier on my hands than fiddly lids or tweezers, which matters given my motor needs."
survey_toilet-brush-choice__BHZ2oi2,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-f1cbd89b95e0.yaml,1.0,clorox_under_rim,Clorox Corner Under-Rim,15.5,4,cleaning,4,25-34,,North America,Low income,Woman,,,,Full-time,"I have two little ones at home so I need something that really gets under the rim and stays clean, and the antibacterial bristles matter to me. Clorox is a brand I already trust for bathroom cleaning, and at $15.50 the corner caddy design keeps it tucked away neatly without costing much."
survey_toilet-brush-choice__BQFc8s7,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-10703e7b0f43.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,65+,Value-driven,North America,Lower-middle,Woman,Retirement,Dense urban,,Self-employed,"I have a five-plus person household and three bathrooms' worth of traffic, so three sets for $13.99 is the only genuinely practical value on this shelf. Stiff nylon bristles are what I trust for real scrubbing, and identical white caddies keep things simple and replaceable. The others are either single units priced higher or gimmicks I do not need."
survey_toilet-brush-choice__BRRv5QX,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_prism-0de95e9010a3.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,,Woman,Mid-life,,,Unemployed,"I want a clean, unobtrusive look and reliable cleaning in a small bathroom. The OXO's hideaway canister keeps the brush out of sight, and the ventilated tray prevents water from pooling, which matters to me for hygiene. I trust the OXO brand more than the unfamiliar names, and $19.97 is a reasonable price for a well-built set."
survey_toilet-brush-choice__BRgbozA,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-8a889c985985.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,,,,,,Full-time,"The OXO Hideaway is the set I'd actually buy: the auto-opening canister keeps the brush fully hidden when stored, which is the main thing I care about in a bathroom, and the ventilated tray stops water pooling in the base. OXO is a brand I trust for good grips and build quality, and at $19.97 for a single well-designed set it's reasonable value without paying for brushes I don't need."
survey_toilet-brush-choice__BXQ2fSL,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-0979d9690ee4.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Indifferent,North America,null,Man,Mid-life,Small town,null,null,"I keep a tidy, modest bathroom and dislike the sight of a wet brush sitting out, so the hideaway canister that opens on lift and has a ventilated tray suits how I keep house. OXO's firm nylon bristles and reputation for durable grips matter more to me than novelty tweezers or silicone gimmicks, and at $19.97 the price is reasonable for something I will use for years."
survey_toilet-brush-choice__BZdtRua,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-4ec377962653.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,Lower-middle,Man,,,,Full-time,"I want a brush that stays hidden and looks tidy in my bathroom, and OXO is a brand I trust to hold up. The auto-open canister and ventilated tray keep things dry and hygienic without a big footprint, and $19.97 is a fair price for that."
survey_toilet-brush-choice__Bacj4h6,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-16e06f8c5047.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,18-24,,North America,Lower-middle,Woman,,,,Homemaker,"With two kids and a tight budget, getting three brushes for $13.99 is the best value here. I can keep one in each bathroom and have a spare, and the stiff nylon bristles should scrub well enough for everyday use."
survey_toilet-brush-choice__BavBXuh,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-d26f77d9facc.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,Upper-middle,Woman,,,,Full-time,"With three kids and a busy household, I want something that stays clean and looks tidy — the OXO hideaway canister keeps the brush out of sight and the ventilated tray stops water pooling, which matters for hygiene. OXO is a brand I trust, and at $19.97 the price is reasonable for the build quality."
survey_toilet-brush-choice__Bdga3Jm,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-9203816a0fbf.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,Value-driven,North America,Upper-middle,Woman,Mid-life,Suburban,$100k-200k,Full-time,"I want a clean, uncluttered bathroom, and the OXO Hideaway's canister conceals the brush entirely while its ventilated tray prevents the standing water and odor that plague open holders. I trust OXO's build quality and the $19.97 price is reasonable for a piece I'll look at every day."
